scenario,interest_rate_shock,initial_interest_rate,interest_rate_bucket,predicted_pd
Mild Stress (+5%),0.05,0.308595,very_high,0.22661961179732795
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.10395000000000001,very_low,0.08408752434414023
Mild Stress (+5%),0.05,0.31584,very_high,0.22661961179732795
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.308595,very_high,0.33088235294117646
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.308595,very_high,0.30736842105263157
Mild Stress (+5%),0.05,0.188895,low,0.040262172284644196
Mild Stress (+5%),0.05,0.19939500000000002,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.30736842105263157
Mild Stress (+5%),0.05,0.308595,very_high,0.22661961179732795
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.08408752434414023
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.26239500000000004,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.040262172284644196
Mild Stress (+5%),0.05,0.308595,very_high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.33915,very_high,0.3026315789473684
Mild Stress (+5%),0.05,0.29757,high,0.22661961179732795
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.1134,very_low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.11172,very_low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.2875
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09012617664730622
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.10048499999999999,very_low,0.08408752434414023
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.195405,medium,0.05081381500595474
Mild Stress (+5%),0.05,0.189525,low,0.08408752434414023
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.47492763166539304
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.19152000000000002,low,0.08408752434414023
Mild Stress (+5%),0.05,0.20233500000000001,high,0.05081381500595474
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.24003000000000002,high,0.16990846681922198
Mild Stress (+5%),0.05,0.19939500000000002,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.308595,very_high,0.22661961179732795
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.188895,low,0.08953341740226986
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.11823000000000002,very_low,0.09012617664730622
Mild Stress (+5%),0.05,0.189525,low,0.05081381500595474
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.23089500000000002,high,0.22661961179732795
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.216825,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.07575757575757576
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.268905,high,0.18269230769230768
Mild Stress (+5%),0.05,0.1134,very_low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.06521739130434781
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.18186,low,0.01762632197414806
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.10048499999999999,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.3327205882352941
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.188895,low,0.08953341740226986
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.19939500000000002,high,0.16990846681922198
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.09293914137442995
Mild Stress (+5%),0.05,0.20895000000000002,high,0.33088235294117646
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09012617664730622
Mild Stress (+5%),0.05,0.256095,high,0.22661961179732795
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.33915,very_high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.2586490939044481
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.228585,high,0.16990846681922198
Mild Stress (+5%),0.05,0.20233500000000001,high,0.07575757575757576
Mild Stress (+5%),0.05,0.189525,low,0.05081381500595474
Mild Stress (+5%),0.05,0.189525,low,0.05081381500595474
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.05081381500595474
Mild Stress (+5%),0.05,0.20233500000000001,high,0.3327205882352941
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.256095,high,0.08408752434414023
Mild Stress (+5%),0.05,0.189525,low,0.03289473684210526
Mild Stress (+5%),0.05,0.20895000000000002,high,0.4960725075528701
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.188895,low,0.09293914137442995
Mild Stress (+5%),0.05,0.25263,high,0.05081381500595474
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.189525,low,0.040262172284644196
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09012617664730622
Mild Stress (+5%),0.05,0.23163,high,0.22661961179732795
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.308595,very_high,0.33088235294117646
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.05081381500595474
Mild Stress (+5%),0.05,0.209895,high,0.22661961179732795
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.0966,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.27195,high,0.18269230769230768
Mild Stress (+5%),0.05,0.308595,very_high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.19939500000000002,high,0.18269230769230768
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.157395,very_low,0.07575757575757576
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.11445000000000001,very_low,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09012617664730622
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.29484,high,0.13391662951404368
Mild Stress (+5%),0.05,0.23121000000000003,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.0966,very_low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.05081381500595474
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20895000000000002,high,0.33088235294117646
Mild Stress (+5%),0.05,0.20233500000000001,high,0.3327205882352941
Mild Stress (+5%),0.05,0.223755,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.33915,very_high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.05081381500595474
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.157395,very_low,0.07575757575757576
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.06521739130434781
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.09597,very_low,0.05081381500595474
Mild Stress (+5%),0.05,0.26071500000000003,high,0.22661961179732795
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.23530500000000001,high,0.16990846681922198
Mild Stress (+5%),0.05,0.115395,very_low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20013,high,0.18269230769230768
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.05081381500595474
Mild Stress (+5%),0.05,0.157395,very_low,0.01762632197414806
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09293914137442995
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.308595,very_high,0.2586490939044481
Mild Stress (+5%),0.05,0.308595,very_high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.05081381500595474
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.19939500000000002,high,0.05081381500595474
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.15760500000000002,very_low,0.08408752434414023
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.2751,high,0.22661961179732795
Mild Stress (+5%),0.05,0.10048499999999999,very_low,0.08953341740226986
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.33915,very_high,0.30736842105263157
Mild Stress (+5%),0.05,0.19939500000000002,high,0.13391662951404368
Mild Stress (+5%),0.05,0.308595,very_high,0.2586490939044481
Mild Stress (+5%),0.05,0.157395,very_low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.189525,low,0.08408752434414023
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.09597,very_low,0.05081381500595474
Mild Stress (+5%),0.05,0.279405,high,0.22661961179732795
Mild Stress (+5%),0.05,0.20233500000000001,high,0.05081381500595474
Mild Stress (+5%),0.05,0.0966,very_low,0.09293914137442995
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.189525,low,0.09293914137442995
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.2586490939044481
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.13391662951404368
Mild Stress (+5%),0.05,0.20233500000000001,high,0.09012617664730622
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.308595,very_high,0.2586490939044481
Mild Stress (+5%),0.05,0.20895000000000002,high,0.22661961179732795
Mild Stress (+5%),0.05,0.20233500000000001,high,0.05081381500595474
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.20233500000000001,high,0.08953341740226986
Mild Stress (+5%),0.05,0.20233500000000001,high,0.30736842105263157
Mild Stress (+5%),0.05,0.0966,very_low,0.13391662951404368
Mild Stress (+5%),0.05,0.10395000000000001,very_low,0.09293914137442995
Mild Stress (+5%),0.05,0.189525,low,0.13391662951404368
Mild Stress (+5%),0.05,0.189525,low,0.09012617664730622
Mild Stress (+5%),0.05,0.157395,very_low,0.03289473684210526
